image_id,task1_path,task2_path,task1_exists,task2_exists,same_content,error
000197,D:\Biology-AI\data\Task1_Segmentation\images\000197.jpg,D:\Biology-AI\data\Task2_Attributes\images\000197.jpg,True,True,True,
000198,D:\Biology-AI\data\Task1_Segmentation\images\000198.jpg,D:\Biology-AI\data\Task2_Attributes\images\000198.jpg,True,True,True,
000199,D:\Biology-AI\data\Task1_Segmentation\images\000199.jpg,D:\Biology-AI\data\Task2_Attributes\images\000199.jpg,True,True,True,
000200,D:\Biology-AI\data\Task1_Segmentation\images\000200.jpg,D:\Biology-AI\data\Task2_Attributes\images\000200.jpg,True,True,True,
000201,D:\Biology-AI\data\Task1_Segmentation\images\000201.jpg,D:\Biology-AI\data\Task2_Attributes\images\000201.jpg,True,True,True,
000202,D:\Biology-AI\data\Task1_Segmentation\images\000202.jpg,D:\Biology-AI\data\Task2_Attributes\images\000202.jpg,True,True,True,
000203,D:\Biology-AI\data\Task1_Segmentation\images\000203.jpg,D:\Biology-AI\data\Task2_Attributes\images\000203.jpg,True,True,True,
000204,D:\Biology-AI\data\Task1_Segmentation\images\000204.jpg,D:\Biology-AI\data\Task2_Attributes\images\000204.jpg,True,True,True,
000205,D:\Biology-AI\data\Task1_Segmentation\images\000205.jpg,D:\Biology-AI\data\Task2_Attributes\images\000205.jpg,True,True,True,
000206,D:\Biology-AI\data\Task1_Segmentation\images\000206.jpg,D:\Biology-AI\data\Task2_Attributes\images\000206.jpg,True,True,True,
000207,D:\Biology-AI\data\Task1_Segmentation\images\000207.jpg,D:\Biology-AI\data\Task2_Attributes\images\000207.jpg,True,True,True,
000208,D:\Biology-AI\data\Task1_Segmentation\images\000208.jpg,D:\Biology-AI\data\Task2_Attributes\images\000208.jpg,True,True,True,
000209,D:\Biology-AI\data\Task1_Segmentation\images\000209.jpg,D:\Biology-AI\data\Task2_Attributes\images\000209.jpg,True,True,True,
000210,D:\Biology-AI\data\Task1_Segmentation\images\000210.jpg,D:\Biology-AI\data\Task2_Attributes\images\000210.jpg,True,True,True,
000211,D:\Biology-AI\data\Task1_Segmentation\images\000211.jpg,D:\Biology-AI\data\Task2_Attributes\images\000211.jpg,True,True,True,
000212,D:\Biology-AI\data\Task1_Segmentation\images\000212.jpg,D:\Biology-AI\data\Task2_Attributes\images\000212.jpg,True,True,True,
000213,D:\Biology-AI\data\Task1_Segmentation\images\000213.jpg,D:\Biology-AI\data\Task2_Attributes\images\000213.jpg,True,True,True,
000214,D:\Biology-AI\data\Task1_Segmentation\images\000214.jpg,D:\Biology-AI\data\Task2_Attributes\images\000214.jpg,True,True,True,
000215,D:\Biology-AI\data\Task1_Segmentation\images\000215.jpg,D:\Biology-AI\data\Task2_Attributes\images\000215.jpg,True,True,True,
000216,D:\Biology-AI\data\Task1_Segmentation\images\000216.jpg,D:\Biology-AI\data\Task2_Attributes\images\000216.jpg,True,True,True,
000217,D:\Biology-AI\data\Task1_Segmentation\images\000217.jpg,D:\Biology-AI\data\Task2_Attributes\images\000217.jpg,True,True,True,
000218,D:\Biology-AI\data\Task1_Segmentation\images\000218.jpg,D:\Biology-AI\data\Task2_Attributes\images\000218.jpg,True,True,True,
000219,D:\Biology-AI\data\Task1_Segmentation\images\000219.jpg,D:\Biology-AI\data\Task2_Attributes\images\000219.jpg,True,True,True,
000220,D:\Biology-AI\data\Task1_Segmentation\images\000220.jpg,D:\Biology-AI\data\Task2_Attributes\images\000220.jpg,True,True,True,
000221,D:\Biology-AI\data\Task1_Segmentation\images\000221.jpg,D:\Biology-AI\data\Task2_Attributes\images\000221.jpg,True,True,True,
000222,D:\Biology-AI\data\Task1_Segmentation\images\000222.jpg,D:\Biology-AI\data\Task2_Attributes\images\000222.jpg,True,True,True,
000223,D:\Biology-AI\data\Task1_Segmentation\images\000223.jpg,D:\Biology-AI\data\Task2_Attributes\images\000223.jpg,True,True,True,
000224,D:\Biology-AI\data\Task1_Segmentation\images\000224.jpg,D:\Biology-AI\data\Task2_Attributes\images\000224.jpg,True,True,True,
000225,D:\Biology-AI\data\Task1_Segmentation\images\000225.jpg,D:\Biology-AI\data\Task2_Attributes\images\000225.jpg,True,True,True,
000226,D:\Biology-AI\data\Task1_Segmentation\images\000226.jpg,D:\Biology-AI\data\Task2_Attributes\images\000226.jpg,True,True,True,
000227,D:\Biology-AI\data\Task1_Segmentation\images\000227.jpg,D:\Biology-AI\data\Task2_Attributes\images\000227.jpg,True,True,True,
000228,D:\Biology-AI\data\Task1_Segmentation\images\000228.jpg,D:\Biology-AI\data\Task2_Attributes\images\000228.jpg,True,True,True,
000229,D:\Biology-AI\data\Task1_Segmentation\images\000229.jpg,D:\Biology-AI\data\Task2_Attributes\images\000229.jpg,True,True,True,
000230,D:\Biology-AI\data\Task1_Segmentation\images\000230.jpg,D:\Biology-AI\data\Task2_Attributes\images\000230.jpg,True,True,True,
000231,D:\Biology-AI\data\Task1_Segmentation\images\000231.jpg,D:\Biology-AI\data\Task2_Attributes\images\000231.jpg,True,True,True,
000232,D:\Biology-AI\data\Task1_Segmentation\images\000232.jpg,D:\Biology-AI\data\Task2_Attributes\images\000232.jpg,True,True,True,
000233,D:\Biology-AI\data\Task1_Segmentation\images\000233.jpg,D:\Biology-AI\data\Task2_Attributes\images\000233.jpg,True,True,True,
000234,D:\Biology-AI\data\Task1_Segmentation\images\000234.jpg,D:\Biology-AI\data\Task2_Attributes\images\000234.jpg,True,True,True,
000235,D:\Biology-AI\data\Task1_Segmentation\images\000235.jpg,D:\Biology-AI\data\Task2_Attributes\images\000235.jpg,True,True,True,
000236,D:\Biology-AI\data\Task1_Segmentation\images\000236.jpg,D:\Biology-AI\data\Task2_Attributes\images\000236.jpg,True,True,True,
000237,D:\Biology-AI\data\Task1_Segmentation\images\000237.jpg,D:\Biology-AI\data\Task2_Attributes\images\000237.jpg,True,True,True,
000238,D:\Biology-AI\data\Task1_Segmentation\images\000238.jpg,D:\Biology-AI\data\Task2_Attributes\images\000238.jpg,True,True,True,
000239,D:\Biology-AI\data\Task1_Segmentation\images\000239.jpg,D:\Biology-AI\data\Task2_Attributes\images\000239.jpg,True,True,True,
000240,D:\Biology-AI\data\Task1_Segmentation\images\000240.jpg,D:\Biology-AI\data\Task2_Attributes\images\000240.jpg,True,True,True,
000241,D:\Biology-AI\data\Task1_Segmentation\images\000241.jpg,D:\Biology-AI\data\Task2_Attributes\images\000241.jpg,True,True,True,
000242,D:\Biology-AI\data\Task1_Segmentation\images\000242.jpg,D:\Biology-AI\data\Task2_Attributes\images\000242.jpg,True,True,True,
000243,D:\Biology-AI\data\Task1_Segmentation\images\000243.jpg,D:\Biology-AI\data\Task2_Attributes\images\000243.jpg,True,True,True,
000244,D:\Biology-AI\data\Task1_Segmentation\images\000244.jpg,D:\Biology-AI\data\Task2_Attributes\images\000244.jpg,True,True,True,
000245,D:\Biology-AI\data\Task1_Segmentation\images\000245.jpg,D:\Biology-AI\data\Task2_Attributes\images\000245.jpg,True,True,True,
000246,D:\Biology-AI\data\Task1_Segmentation\images\000246.jpg,D:\Biology-AI\data\Task2_Attributes\images\000246.jpg,True,True,True,
000247,D:\Biology-AI\data\Task1_Segmentation\images\000247.jpg,D:\Biology-AI\data\Task2_Attributes\images\000247.jpg,True,True,True,
000248,D:\Biology-AI\data\Task1_Segmentation\images\000248.jpg,D:\Biology-AI\data\Task2_Attributes\images\000248.jpg,True,True,True,
000249,D:\Biology-AI\data\Task1_Segmentation\images\000249.jpg,D:\Biology-AI\data\Task2_Attributes\images\000249.jpg,True,True,True,
000250,D:\Biology-AI\data\Task1_Segmentation\images\000250.jpg,D:\Biology-AI\data\Task2_Attributes\images\000250.jpg,True,True,True,
000251,D:\Biology-AI\data\Task1_Segmentation\images\000251.jpg,D:\Biology-AI\data\Task2_Attributes\images\000251.jpg,True,True,True,
000252,D:\Biology-AI\data\Task1_Segmentation\images\000252.jpg,D:\Biology-AI\data\Task2_Attributes\images\000252.jpg,True,True,True,
000253,D:\Biology-AI\data\Task1_Segmentation\images\000253.jpg,D:\Biology-AI\data\Task2_Attributes\images\000253.jpg,True,True,True,
000254,D:\Biology-AI\data\Task1_Segmentation\images\000254.jpg,D:\Biology-AI\data\Task2_Attributes\images\000254.jpg,True,True,True,
000255,D:\Biology-AI\data\Task1_Segmentation\images\000255.jpg,D:\Biology-AI\data\Task2_Attributes\images\000255.jpg,True,True,True,
000256,D:\Biology-AI\data\Task1_Segmentation\images\000256.jpg,D:\Biology-AI\data\Task2_Attributes\images\000256.jpg,True,True,True,
000257,D:\Biology-AI\data\Task1_Segmentation\images\000257.jpg,D:\Biology-AI\data\Task2_Attributes\images\000257.jpg,True,True,True,
000258,D:\Biology-AI\data\Task1_Segmentation\images\000258.jpg,D:\Biology-AI\data\Task2_Attributes\images\000258.jpg,True,True,True,
000259,D:\Biology-AI\data\Task1_Segmentation\images\000259.jpg,D:\Biology-AI\data\Task2_Attributes\images\000259.jpg,True,True,True,
000260,D:\Biology-AI\data\Task1_Segmentation\images\000260.jpg,D:\Biology-AI\data\Task2_Attributes\images\000260.jpg,True,True,True,
000261,D:\Biology-AI\data\Task1_Segmentation\images\000261.jpg,D:\Biology-AI\data\Task2_Attributes\images\000261.jpg,True,True,True,
000262,D:\Biology-AI\data\Task1_Segmentation\images\000262.jpg,D:\Biology-AI\data\Task2_Attributes\images\000262.jpg,True,True,True,
000263,D:\Biology-AI\data\Task1_Segmentation\images\000263.jpg,D:\Biology-AI\data\Task2_Attributes\images\000263.jpg,True,True,True,
000264,D:\Biology-AI\data\Task1_Segmentation\images\000264.jpg,D:\Biology-AI\data\Task2_Attributes\images\000264.jpg,True,True,True,
000265,D:\Biology-AI\data\Task1_Segmentation\images\000265.jpg,D:\Biology-AI\data\Task2_Attributes\images\000265.jpg,True,True,True,
000266,D:\Biology-AI\data\Task1_Segmentation\images\000266.jpg,D:\Biology-AI\data\Task2_Attributes\images\000266.jpg,True,True,True,
000267,D:\Biology-AI\data\Task1_Segmentation\images\000267.jpg,D:\Biology-AI\data\Task2_Attributes\images\000267.jpg,True,True,True,
000268,D:\Biology-AI\data\Task1_Segmentation\images\000268.jpg,D:\Biology-AI\data\Task2_Attributes\images\000268.jpg,True,True,True,
000269,D:\Biology-AI\data\Task1_Segmentation\images\000269.jpg,D:\Biology-AI\data\Task2_Attributes\images\000269.jpg,True,True,True,
000270,D:\Biology-AI\data\Task1_Segmentation\images\000270.jpg,D:\Biology-AI\data\Task2_Attributes\images\000270.jpg,True,True,True,
000271,D:\Biology-AI\data\Task1_Segmentation\images\000271.jpg,D:\Biology-AI\data\Task2_Attributes\images\000271.jpg,True,True,True,
000272,D:\Biology-AI\data\Task1_Segmentation\images\000272.jpg,D:\Biology-AI\data\Task2_Attributes\images\000272.jpg,True,True,True,
000273,D:\Biology-AI\data\Task1_Segmentation\images\000273.jpg,D:\Biology-AI\data\Task2_Attributes\images\000273.jpg,True,True,True,
000274,D:\Biology-AI\data\Task1_Segmentation\images\000274.jpg,D:\Biology-AI\data\Task2_Attributes\images\000274.jpg,True,True,True,
000275,D:\Biology-AI\data\Task1_Segmentation\images\000275.jpg,D:\Biology-AI\data\Task2_Attributes\images\000275.jpg,True,True,True,
000276,D:\Biology-AI\data\Task1_Segmentation\images\000276.jpg,D:\Biology-AI\data\Task2_Attributes\images\000276.jpg,True,True,True,
000277,D:\Biology-AI\data\Task1_Segmentation\images\000277.jpg,D:\Biology-AI\data\Task2_Attributes\images\000277.jpg,True,True,True,
000278,D:\Biology-AI\data\Task1_Segmentation\images\000278.jpg,D:\Biology-AI\data\Task2_Attributes\images\000278.jpg,True,True,True,
000279,D:\Biology-AI\data\Task1_Segmentation\images\000279.jpg,D:\Biology-AI\data\Task2_Attributes\images\000279.jpg,True,True,True,
000280,D:\Biology-AI\data\Task1_Segmentation\images\000280.jpg,D:\Biology-AI\data\Task2_Attributes\images\000280.jpg,True,True,True,
000281,D:\Biology-AI\data\Task1_Segmentation\images\000281.jpg,D:\Biology-AI\data\Task2_Attributes\images\000281.jpg,True,True,True,
000282,D:\Biology-AI\data\Task1_Segmentation\images\000282.jpg,D:\Biology-AI\data\Task2_Attributes\images\000282.jpg,True,True,True,
000283,D:\Biology-AI\data\Task1_Segmentation\images\000283.jpg,D:\Biology-AI\data\Task2_Attributes\images\000283.jpg,True,True,True,
000284,D:\Biology-AI\data\Task1_Segmentation\images\000284.jpg,D:\Biology-AI\data\Task2_Attributes\images\000284.jpg,True,True,True,
000285,D:\Biology-AI\data\Task1_Segmentation\images\000285.jpg,D:\Biology-AI\data\Task2_Attributes\images\000285.jpg,True,True,True,
000286,D:\Biology-AI\data\Task1_Segmentation\images\000286.jpg,D:\Biology-AI\data\Task2_Attributes\images\000286.jpg,True,True,True,
000287,D:\Biology-AI\data\Task1_Segmentation\images\000287.jpg,D:\Biology-AI\data\Task2_Attributes\images\000287.jpg,True,True,True,
000288,D:\Biology-AI\data\Task1_Segmentation\images\000288.jpg,D:\Biology-AI\data\Task2_Attributes\images\000288.jpg,True,True,True,
000289,D:\Biology-AI\data\Task1_Segmentation\images\000289.jpg,D:\Biology-AI\data\Task2_Attributes\images\000289.jpg,True,True,True,
000290,D:\Biology-AI\data\Task1_Segmentation\images\000290.jpg,D:\Biology-AI\data\Task2_Attributes\images\000290.jpg,True,True,True,
000291,D:\Biology-AI\data\Task1_Segmentation\images\000291.jpg,D:\Biology-AI\data\Task2_Attributes\images\000291.jpg,True,True,True,
000292,D:\Biology-AI\data\Task1_Segmentation\images\000292.jpg,D:\Biology-AI\data\Task2_Attributes\images\000292.jpg,True,True,True,
000293,D:\Biology-AI\data\Task1_Segmentation\images\000293.jpg,D:\Biology-AI\data\Task2_Attributes\images\000293.jpg,True,True,True,
000294,D:\Biology-AI\data\Task1_Segmentation\images\000294.jpg,D:\Biology-AI\data\Task2_Attributes\images\000294.jpg,True,True,True,
000295,D:\Biology-AI\data\Task1_Segmentation\images\000295.jpg,D:\Biology-AI\data\Task2_Attributes\images\000295.jpg,True,True,True,
000296,D:\Biology-AI\data\Task1_Segmentation\images\000296.jpg,D:\Biology-AI\data\Task2_Attributes\images\000296.jpg,True,True,True,
000297,D:\Biology-AI\data\Task1_Segmentation\images\000297.jpg,D:\Biology-AI\data\Task2_Attributes\images\000297.jpg,True,True,True,
000298,D:\Biology-AI\data\Task1_Segmentation\images\000298.jpg,D:\Biology-AI\data\Task2_Attributes\images\000298.jpg,True,True,True,
000299,D:\Biology-AI\data\Task1_Segmentation\images\000299.jpg,D:\Biology-AI\data\Task2_Attributes\images\000299.jpg,True,True,True,
000300,D:\Biology-AI\data\Task1_Segmentation\images\000300.jpg,D:\Biology-AI\data\Task2_Attributes\images\000300.jpg,True,True,True,
000301,D:\Biology-AI\data\Task1_Segmentation\images\000301.jpg,D:\Biology-AI\data\Task2_Attributes\images\000301.jpg,True,True,True,
000302,D:\Biology-AI\data\Task1_Segmentation\images\000302.jpg,D:\Biology-AI\data\Task2_Attributes\images\000302.jpg,True,True,True,
000303,D:\Biology-AI\data\Task1_Segmentation\images\000303.jpg,D:\Biology-AI\data\Task2_Attributes\images\000303.jpg,True,True,True,
000304,D:\Biology-AI\data\Task1_Segmentation\images\000304.jpg,D:\Biology-AI\data\Task2_Attributes\images\000304.jpg,True,True,True,
000305,D:\Biology-AI\data\Task1_Segmentation\images\000305.jpg,D:\Biology-AI\data\Task2_Attributes\images\000305.jpg,True,True,True,
000306,D:\Biology-AI\data\Task1_Segmentation\images\000306.jpg,D:\Biology-AI\data\Task2_Attributes\images\000306.jpg,True,True,True,
000307,D:\Biology-AI\data\Task1_Segmentation\images\000307.jpg,D:\Biology-AI\data\Task2_Attributes\images\000307.jpg,True,True,True,
000308,D:\Biology-AI\data\Task1_Segmentation\images\000308.jpg,D:\Biology-AI\data\Task2_Attributes\images\000308.jpg,True,True,True,
000309,D:\Biology-AI\data\Task1_Segmentation\images\000309.jpg,D:\Biology-AI\data\Task2_Attributes\images\000309.jpg,True,True,True,
000310,D:\Biology-AI\data\Task1_Segmentation\images\000310.jpg,D:\Biology-AI\data\Task2_Attributes\images\000310.jpg,True,True,True,
000311,D:\Biology-AI\data\Task1_Segmentation\images\000311.jpg,D:\Biology-AI\data\Task2_Attributes\images\000311.jpg,True,True,True,
000312,D:\Biology-AI\data\Task1_Segmentation\images\000312.jpg,D:\Biology-AI\data\Task2_Attributes\images\000312.jpg,True,True,True,
000313,D:\Biology-AI\data\Task1_Segmentation\images\000313.jpg,D:\Biology-AI\data\Task2_Attributes\images\000313.jpg,True,True,True,
000314,D:\Biology-AI\data\Task1_Segmentation\images\000314.jpg,D:\Biology-AI\data\Task2_Attributes\images\000314.jpg,True,True,True,
000315,D:\Biology-AI\data\Task1_Segmentation\images\000315.jpg,D:\Biology-AI\data\Task2_Attributes\images\000315.jpg,True,True,True,
000316,D:\Biology-AI\data\Task1_Segmentation\images\000316.jpg,D:\Biology-AI\data\Task2_Attributes\images\000316.jpg,True,True,True,
000317,D:\Biology-AI\data\Task1_Segmentation\images\000317.jpg,D:\Biology-AI\data\Task2_Attributes\images\000317.jpg,True,True,True,
000318,D:\Biology-AI\data\Task1_Segmentation\images\000318.jpg,D:\Biology-AI\data\Task2_Attributes\images\000318.jpg,True,True,True,
000319,D:\Biology-AI\data\Task1_Segmentation\images\000319.jpg,D:\Biology-AI\data\Task2_Attributes\images\000319.jpg,True,True,True,
000320,D:\Biology-AI\data\Task1_Segmentation\images\000320.jpg,D:\Biology-AI\data\Task2_Attributes\images\000320.jpg,True,True,True,
000321,D:\Biology-AI\data\Task1_Segmentation\images\000321.jpg,D:\Biology-AI\data\Task2_Attributes\images\000321.jpg,True,True,True,
000322,D:\Biology-AI\data\Task1_Segmentation\images\000322.jpg,D:\Biology-AI\data\Task2_Attributes\images\000322.jpg,True,True,True,
000323,D:\Biology-AI\data\Task1_Segmentation\images\000323.jpg,D:\Biology-AI\data\Task2_Attributes\images\000323.jpg,True,True,True,
000324,D:\Biology-AI\data\Task1_Segmentation\images\000324.jpg,D:\Biology-AI\data\Task2_Attributes\images\000324.jpg,True,True,True,
000325,D:\Biology-AI\data\Task1_Segmentation\images\000325.jpg,D:\Biology-AI\data\Task2_Attributes\images\000325.jpg,True,True,True,
000326,D:\Biology-AI\data\Task1_Segmentation\images\000326.jpg,D:\Biology-AI\data\Task2_Attributes\images\000326.jpg,True,True,True,
000327,D:\Biology-AI\data\Task1_Segmentation\images\000327.jpg,D:\Biology-AI\data\Task2_Attributes\images\000327.jpg,True,True,True,
000328,D:\Biology-AI\data\Task1_Segmentation\images\000328.jpg,D:\Biology-AI\data\Task2_Attributes\images\000328.jpg,True,True,True,
000329,D:\Biology-AI\data\Task1_Segmentation\images\000329.jpg,D:\Biology-AI\data\Task2_Attributes\images\000329.jpg,True,True,True,
000330,D:\Biology-AI\data\Task1_Segmentation\images\000330.jpg,D:\Biology-AI\data\Task2_Attributes\images\000330.jpg,True,True,True,
000331,D:\Biology-AI\data\Task1_Segmentation\images\000331.jpg,D:\Biology-AI\data\Task2_Attributes\images\000331.jpg,True,True,True,
000332,D:\Biology-AI\data\Task1_Segmentation\images\000332.jpg,D:\Biology-AI\data\Task2_Attributes\images\000332.jpg,True,True,True,
000333,D:\Biology-AI\data\Task1_Segmentation\images\000333.jpg,D:\Biology-AI\data\Task2_Attributes\images\000333.jpg,True,True,True,
000334,D:\Biology-AI\data\Task1_Segmentation\images\000334.jpg,D:\Biology-AI\data\Task2_Attributes\images\000334.jpg,True,True,True,
000335,D:\Biology-AI\data\Task1_Segmentation\images\000335.jpg,D:\Biology-AI\data\Task2_Attributes\images\000335.jpg,True,True,True,
000336,D:\Biology-AI\data\Task1_Segmentation\images\000336.jpg,D:\Biology-AI\data\Task2_Attributes\images\000336.jpg,True,True,True,
