image_id,attribute,mask_path,readable,width,height,mode,unique_value_count,unique_values,binary_values,foreground_pixels,total_pixels,foreground_ratio,empty_mask,full_mask,connected_components,largest_component_fraction,touches_image_border,error,lesion_attribute_size_match,outside_lesion_pixels,outside_lesion_fraction,status
000122,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000122_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,6518,307200,0.021217447916666667,False,False,1,1.0,False,,True,77,0.011813439705431113,OK
000123,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000123_attribute_pigment_network.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000124,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000124_attribute_pigment_network.png,True,3024,2016,L,2,"0,255",True,85139,6096384,0.013965491675065087,False,False,2,0.8565404808607101,False,,True,0,0.0,OK
000125,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000125_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000126,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000126_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,15617,307200,0.050836588541666665,False,False,3,0.3959147083306653,False,,True,0,0.0,OK
000127,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000127_attribute_pigment_network.png,True,6620,4401,L,1,0,True,0,29134620,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000128,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000128_attribute_pigment_network.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000129,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000129_attribute_pigment_network.png,True,767,576,L,2,"0,255",True,4630,441792,0.01048004490801101,False,False,2,0.7200863930885529,False,,True,0,0.0,OK
000130,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000130_attribute_pigment_network.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000131,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000131_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,16631,307200,0.05413736979166667,False,False,1,1.0,False,,True,11,0.0006614154290180988,OK
000132,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000132_attribute_pigment_network.png,True,3072,2304,L,2,"0,255",True,48147,7077888,0.006802452935112847,False,False,1,1.0,False,,True,10,0.00020769726047313437,OK
000133,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000133_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,95076,786432,0.1208953857421875,False,False,1,1.0,False,,True,0,0.0,OK
000134,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000134_attribute_pigment_network.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000135,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000135_attribute_pigment_network.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000136,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000136_attribute_pigment_network.png,True,3072,2304,L,2,"0,255",True,404504,7077888,0.05715038158275463,False,False,1,1.0,False,,True,92215,0.22797055158910665,attribute_outside_lesion
000137,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000137_attribute_pigment_network.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000138,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000138_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000139,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000139_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,111012,6016000,0.018452792553191488,False,False,1,1.0,False,,True,3501,0.0315371311209599,OK
000140,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000140_attribute_pigment_network.png,True,3872,2592,L,2,"0,255",True,105951,10036224,0.010556858834557698,False,False,2,0.6133873205538409,False,,True,135,0.0012741739105813065,OK
000141,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000141_attribute_pigment_network.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000142,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000142_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,185243,6016000,0.030791722074468085,False,False,2,0.9639068682757244,False,,True,3046,0.016443266412226102,OK
000143,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000143_attribute_pigment_network.png,True,767,576,L,2,"0,255",True,23576,441792,0.05336447921193684,False,False,3,0.6235578554462164,False,,True,0,0.0,OK
000144,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000144_attribute_pigment_network.png,True,6681,4420,L,2,"0,255",True,2318681,29530020,0.07851945240809183,False,False,1,1.0,False,,True,184588,0.07960905359555713,attribute_outside_lesion
000145,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000145_attribute_pigment_network.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000146,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000146_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000147,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000147_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,20689,6016000,0.0034389960106382977,False,False,1,1.0,False,,True,4785,0.2312823239402581,attribute_outside_lesion
000148,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000148_attribute_pigment_network.png,True,6621,4420,L,2,"0,255",True,4596020,29264820,0.15704931723482324,False,False,4,0.8237318375463989,False,,True,82579,0.017967502317222293,OK
000149,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000149_attribute_pigment_network.png,True,2725,2082,L,2,"0,255",True,541242,5673450,0.09539909578827697,False,False,1,1.0,False,,True,3070,0.005672139264875971,OK
000150,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000150_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000151,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000151_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,338884,786432,0.4309132893880208,False,False,1,1.0,False,,True,5529,0.0163153173357255,OK
000152,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000152_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,102037,307200,0.33215169270833333,False,False,1,1.0,False,,True,33,0.0003234120956123759,OK
000153,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000153_attribute_pigment_network.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000154,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000154_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000155,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000155_attribute_pigment_network.png,True,1022,767,L,2,"0,255",True,56815,783874,0.07247976077788011,False,False,2,0.626577488339347,False,,True,83,0.0014608818093813254,OK
000156,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000156_attribute_pigment_network.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000157,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000157_attribute_pigment_network.png,True,6668,4439,L,2,"0,255",True,83627,29599252,0.002825307882780281,False,False,1,1.0,False,,True,0,0.0,OK
000158,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000158_attribute_pigment_network.png,True,4256,2848,L,2,"0,255",True,311550,12121088,0.02570313820013517,False,False,1,1.0,False,,True,242,0.0007767613545177339,OK
000159,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000159_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,17087,786432,0.021727244059244793,False,False,4,0.6379118628196875,False,,True,173,0.010124656171358343,OK
000160,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000160_attribute_pigment_network.png,True,2173,1863,L,2,"0,255",True,169033,4048299,0.04175407992344439,False,False,2,0.5596185360255098,False,,True,414,0.0024492258908023878,OK
000161,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000161_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,85609,786432,0.1088574727376302,False,False,5,0.7158709948720344,False,,True,0,0.0,OK
000162,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000162_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,2592,307200,0.0084375,False,False,1,1.0,False,,True,0,0.0,OK
000163,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000163_attribute_pigment_network.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000164,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000164_attribute_pigment_network.png,True,6668,4439,L,2,"0,255",True,3595389,29599252,0.12146891414688452,False,False,1,1.0,False,,True,1013,0.00028174976337748154,OK
000165,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000165_attribute_pigment_network.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000166,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000166_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,337865,786432,0.42961756388346356,False,False,1,1.0,True,,True,6215,0.018394921048347713,OK
000167,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000167_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,3169,307200,0.010315755208333333,False,False,1,1.0,False,,True,0,0.0,OK
000168,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000168_attribute_pigment_network.png,True,640,480,L,2,"0,255",True,6615,307200,0.021533203125,False,False,3,0.746938775510204,False,,True,1,0.0001511715797430083,OK
000169,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000169_attribute_pigment_network.png,True,4288,2848,L,2,"0,255",True,243090,12212224,0.019905465212560793,False,False,5,0.5334032662799786,False,,True,0,0.0,OK
000170,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000170_attribute_pigment_network.png,True,6688,4479,L,1,0,True,0,29955552,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000171,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000171_attribute_pigment_network.png,True,6661,4422,L,2,"0,255",True,1001717,29454942,0.03400845263928885,False,False,6,0.46915246521722204,True,,True,5359,0.0053498143687288925,OK
000172,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000172_attribute_pigment_network.png,True,4288,2848,L,2,"0,255",True,646008,12212224,0.05289847287439208,False,False,6,0.3393951777686964,False,,True,26106,0.04041126425678939,OK
000173,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000173_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,14798,786432,0.018816630045572918,False,False,4,0.45492634139748617,False,,True,2346,0.15853493715366943,attribute_outside_lesion
000174,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000174_attribute_pigment_network.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000175,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000175_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,9321,786432,0.011852264404296875,False,False,2,0.6487501341057826,False,,True,0,0.0,OK
000176,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000176_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,3475,786432,0.004418690999348958,False,False,1,1.0,False,,True,1,0.00028776978417266187,OK
000177,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000177_attribute_pigment_network.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000178,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000178_attribute_pigment_network.png,True,6648,4419,L,1,0,True,0,29377512,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000179,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000179_attribute_pigment_network.png,True,767,576,L,2,"0,255",True,96047,441792,0.2174032123714327,False,False,1,1.0,False,,True,864,0.008995595906170937,OK
000180,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000180_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,70090,6016000,0.011650598404255318,False,False,5,0.3472963332857754,False,,True,0,0.0,OK
000181,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000181_attribute_pigment_network.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000182,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000182_attribute_pigment_network.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000183,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000183_attribute_pigment_network.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000184,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000184_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,9281,786432,0.011801401774088541,False,False,1,1.0,False,,True,0,0.0,OK
000185,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000185_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,73271,786432,0.0931688944498698,False,False,6,0.604086200543189,True,,True,260,0.0035484707455882957,OK
000186,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000186_attribute_pigment_network.png,True,1022,767,L,2,"0,255",True,22628,783874,0.02886688421863718,False,False,1,1.0,False,,True,0,0.0,OK
000187,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000187_attribute_pigment_network.png,True,965,724,L,2,"0,255",True,16605,698660,0.02376692525692039,False,False,4,0.5424269798253538,False,,True,199,0.011984342065642879,OK
000188,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000188_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,122106,786432,0.15526580810546875,False,False,3,0.8846494029777406,True,,True,2,1.6379211504758162e-05,OK
000189,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000189_attribute_pigment_network.png,True,3072,2304,L,2,"0,255",True,1117639,7077888,0.15790571989836516,False,False,1,1.0,False,,True,123371,0.1103853748840189,attribute_outside_lesion
000190,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000190_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,596133,6016000,0.09909125664893617,False,False,2,0.8371604994187539,False,,True,4722,0.007921051174821727,OK
000191,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000191_attribute_pigment_network.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000192,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000192_attribute_pigment_network.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
000193,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000193_attribute_pigment_network.png,True,6648,4459,L,2,"0,255",True,869956,29643432,0.029347344126685465,False,False,3,0.457133464221179,False,,True,0,0.0,OK
000194,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000194_attribute_pigment_network.png,True,1024,768,L,2,"0,255",True,14403,786432,0.018314361572265625,False,False,4,0.36534055405123933,False,,True,0,0.0,OK
000195,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000195_attribute_pigment_network.png,True,4288,2848,L,2,"0,255",True,40598,12212224,0.003324374004276371,False,False,2,0.7123010985762845,False,,True,0,0.0,OK
000196,pigment_network,D:\Biology-AI\data\Task2_Attributes\masks\pigment_network\000196_attribute_pigment_network.png,True,3008,2000,L,2,"0,255",True,48870,6016000,0.008123337765957446,False,False,1,1.0,False,,True,5206,0.10652752199713526,attribute_outside_lesion
