dataset,file_path,readable,format,mode,mode_is_rgb,width,height,pixel_min,pixel_max,pixel_mean,pixel_std,all_black,all_white,near_uniform,error
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000163.jpg,True,JPEG,RGB,True,3008,2000,0.0,233.0,110.02019500732422,23.0322322845459,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000164.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,160.36770629882812,55.01826095581055,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000165.jpg,True,JPEG,RGB,True,3872,2592,10.0,255.0,196.83236694335938,19.854589462280273,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000166.jpg,True,JPEG,RGB,True,1024,768,9.0,235.0,166.9564208984375,50.056278228759766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000167.jpg,True,JPEG,RGB,True,640,480,0.0,222.0,123.6078109741211,41.987979888916016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000168.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,171.39773559570312,42.61021041870117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000169.jpg,True,JPEG,RGB,True,4288,2848,8.0,255.0,179.38230895996094,26.043697357177734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000170.jpg,True,JPEG,RGB,True,6688,4479,0.0,255.0,151.59417724609375,51.083740234375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000171.jpg,True,JPEG,RGB,True,6661,4422,0.0,255.0,166.91921997070312,37.89195251464844,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000172.jpg,True,JPEG,RGB,True,4288,2848,1.0,230.0,124.81639862060547,24.160186767578125,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000173.jpg,True,JPEG,RGB,True,1024,768,8.0,246.0,146.83819580078125,21.673906326293945,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000174.jpg,True,JPEG,RGB,True,4288,2848,5.0,255.0,126.68682098388672,22.57442855834961,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000175.jpg,True,JPEG,RGB,True,1024,768,7.0,235.0,155.2719268798828,25.26933479309082,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000176.jpg,True,JPEG,RGB,True,1024,768,29.0,255.0,149.2086639404297,22.274982452392578,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000177.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,131.71339416503906,42.52985763549805,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000178.jpg,True,JPEG,RGB,True,6648,4419,0.0,255.0,119.759521484375,60.388126373291016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000179.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,191.5585479736328,54.25327682495117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000180.jpg,True,JPEG,RGB,True,3008,2000,15.0,255.0,185.62319946289062,30.60883903503418,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000181.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,148.39041137695312,66.8806381225586,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000182.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,164.72723388671875,48.35578918457031,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000183.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,161.98207092285156,56.53196716308594,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000184.jpg,True,JPEG,RGB,True,1024,768,14.0,255.0,204.35940551757812,38.53704071044922,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000185.jpg,True,JPEG,RGB,True,1024,768,36.0,255.0,164.10321044921875,35.2963981628418,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000186.jpg,True,JPEG,RGB,True,1022,767,0.0,255.0,155.72731018066406,38.94359588623047,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000187.jpg,True,JPEG,RGB,True,965,724,0.0,255.0,166.79849243164062,71.4286880493164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000188.jpg,True,JPEG,RGB,True,1024,768,1.0,241.0,148.0162353515625,47.23668670654297,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000189.jpg,True,JPEG,RGB,True,3072,2304,0.0,243.0,165.08843994140625,33.81308364868164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000190.jpg,True,JPEG,RGB,True,3008,2000,1.0,255.0,164.9337921142578,45.26010513305664,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000191.jpg,True,JPEG,RGB,True,1024,768,5.0,242.0,138.16346740722656,27.261882781982422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000192.jpg,True,JPEG,RGB,True,3008,2000,4.0,207.0,92.68571472167969,15.32793140411377,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000193.jpg,True,JPEG,RGB,True,6648,4459,0.0,255.0,153.05966186523438,62.24412536621094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000194.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,184.8070526123047,48.5600471496582,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000195.jpg,True,JPEG,RGB,True,4288,2848,4.0,255.0,137.75440979003906,41.61860656738281,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000196.jpg,True,JPEG,RGB,True,3008,2000,13.0,222.0,163.5149383544922,19.234893798828125,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000197.jpg,True,JPEG,RGB,True,6620,4420,0.0,255.0,178.03192138671875,45.89199447631836,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000198.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,96.41739654541016,59.34347915649414,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000199.jpg,True,JPEG,RGB,True,640,480,0.0,212.0,116.33686065673828,37.76469802856445,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000200.jpg,True,JPEG,RGB,True,3008,2000,10.0,255.0,173.5899658203125,25.81401824951172,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000201.jpg,True,JPEG,RGB,True,1300,1212,39.0,208.0,170.40667724609375,20.813657760620117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000202.jpg,True,JPEG,RGB,True,3008,2000,8.0,228.0,148.7243194580078,18.651811599731445,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000203.jpg,True,JPEG,RGB,True,3872,2592,28.0,171.0,138.80918884277344,15.665427207946777,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000204.jpg,True,JPEG,RGB,True,919,802,6.0,168.0,105.0721664428711,40.45365905761719,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000205.jpg,True,JPEG,RGB,True,3872,2592,0.0,255.0,148.028564453125,22.31597900390625,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000206.jpg,True,JPEG,RGB,True,2272,1704,0.0,255.0,153.27674865722656,71.29776763916016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000207.jpg,True,JPEG,RGB,True,4288,2848,10.0,255.0,120.27294921875,34.926963806152344,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000208.jpg,True,JPEG,RGB,True,2048,1536,26.0,255.0,143.18890380859375,33.854835510253906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000209.jpg,True,JPEG,RGB,True,1024,768,17.0,238.0,154.29180908203125,22.60514259338379,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000210.jpg,True,JPEG,RGB,True,4288,2848,10.0,255.0,132.4510498046875,25.411739349365234,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000211.jpg,True,JPEG,RGB,True,2592,1936,0.0,255.0,129.22042846679688,54.648563385009766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000212.jpg,True,JPEG,RGB,True,3008,2000,8.0,249.0,159.8936004638672,18.454442977905273,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000213.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,139.78184509277344,37.2615852355957,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000214.jpg,True,JPEG,RGB,True,6648,4419,0.0,255.0,179.65420532226562,39.249996185302734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000215.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,154.44252014160156,75.40802764892578,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000216.jpg,True,JPEG,RGB,True,3072,2304,9.0,238.0,130.0132598876953,27.85567855834961,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000217.jpg,True,JPEG,RGB,True,6622,4441,0.0,255.0,122.18180084228516,39.0564079284668,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000218.jpg,True,JPEG,RGB,True,1057,707,0.0,255.0,166.29713439941406,63.98769760131836,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000219.jpg,True,JPEG,RGB,True,5184,3456,9.0,255.0,172.1876220703125,36.42717361450195,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000220.jpg,True,JPEG,RGB,True,3872,2592,15.0,255.0,207.00401306152344,22.11052131652832,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000221.jpg,True,JPEG,RGB,True,4288,2848,11.0,255.0,122.7684326171875,30.371864318847656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000222.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,199.6161651611328,25.751174926757812,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000223.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,164.4872283935547,23.104694366455078,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000224.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,134.75457763671875,39.951351165771484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000225.jpg,True,JPEG,RGB,True,4288,2848,17.0,251.0,127.49964904785156,36.34876251220703,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000226.jpg,True,JPEG,RGB,True,3008,2000,4.0,255.0,158.96087646484375,17.88180923461914,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000227.jpg,True,JPEG,RGB,True,4288,2848,18.0,239.0,153.20108032226562,20.408374786376953,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000228.jpg,True,JPEG,RGB,True,3008,2000,8.0,255.0,165.2106475830078,24.176189422607422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000229.jpg,True,JPEG,RGB,True,6661,4420,0.0,255.0,105.42272186279297,58.29352951049805,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000230.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,169.2655029296875,56.404788970947266,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000231.jpg,True,JPEG,RGB,True,4288,2848,33.0,250.0,117.55921173095703,22.417577743530273,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000232.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,154.59100341796875,41.69876480102539,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000233.jpg,True,JPEG,RGB,True,1024,768,0.0,233.0,186.81504821777344,35.28509521484375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000234.jpg,True,JPEG,RGB,True,4288,2848,0.0,251.0,130.70870971679688,20.670663833618164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000235.jpg,True,JPEG,RGB,True,3008,2000,6.0,255.0,140.31089782714844,20.198335647583008,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000236.jpg,True,JPEG,RGB,True,2048,1536,47.0,255.0,187.61312866210938,28.45136260986328,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000237.jpg,True,JPEG,RGB,True,919,802,0.0,216.0,140.59979248046875,30.576265335083008,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000238.jpg,True,JPEG,RGB,True,2592,1936,2.0,255.0,184.04908752441406,42.27916717529297,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000239.jpg,True,JPEG,RGB,True,3008,2000,0.0,244.0,172.3054656982422,16.419540405273438,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000240.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,85.3670883178711,80.80428314208984,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000241.jpg,True,JPEG,RGB,True,3872,2592,12.0,255.0,118.8141860961914,57.551597595214844,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000242.jpg,True,JPEG,RGB,True,1024,768,2.0,235.0,140.39439392089844,25.52576446533203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000243.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,169.00350952148438,19.73606300354004,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000244.jpg,True,JPEG,RGB,True,640,480,0.0,246.0,117.30345153808594,59.65949630737305,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000245.jpg,True,JPEG,RGB,True,1024,768,32.0,251.0,180.32574462890625,39.27543640136719,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000246.jpg,True,JPEG,RGB,True,3008,2000,40.0,255.0,194.63491821289062,30.231731414794922,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000247.jpg,True,JPEG,RGB,True,3872,2592,8.0,249.0,124.98700714111328,61.91273880004883,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000248.jpg,True,JPEG,RGB,True,1024,768,29.0,235.0,182.4008331298828,26.418180465698242,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000249.jpg,True,JPEG,RGB,True,919,802,16.0,204.0,148.53965759277344,27.63373374938965,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000250.jpg,True,JPEG,RGB,True,3008,2000,1.0,247.0,135.0102996826172,23.67202377319336,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000251.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,142.21507263183594,66.68697357177734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000252.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,143.85983276367188,48.85878372192383,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000253.jpg,True,JPEG,RGB,True,1024,768,4.0,231.0,137.63731384277344,22.68988800048828,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000254.jpg,True,JPEG,RGB,True,3008,2000,6.0,255.0,140.0069580078125,20.668764114379883,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000255.jpg,True,JPEG,RGB,True,3008,2000,0.0,240.0,145.25352478027344,19.56861686706543,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000256.jpg,True,JPEG,RGB,True,2592,1936,8.0,255.0,180.00225830078125,42.286067962646484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000257.jpg,True,JPEG,RGB,True,1024,768,20.0,255.0,220.35873413085938,36.12785339355469,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000258.jpg,True,JPEG,RGB,True,1024,768,0.0,235.0,182.8034210205078,35.62659454345703,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000259.jpg,True,JPEG,RGB,True,2304,1536,0.0,255.0,140.85130310058594,38.08935546875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000260.jpg,True,JPEG,RGB,True,4288,2848,0.0,177.0,94.23341369628906,15.07882022857666,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000261.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,170.75906372070312,42.75272750854492,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000262.jpg,True,JPEG,RGB,True,3008,2000,35.0,255.0,179.06283569335938,29.003801345825195,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000263.jpg,True,JPEG,RGB,True,6641,4400,0.0,255.0,155.28485107421875,55.64813232421875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000264.jpg,True,JPEG,RGB,True,640,480,0.0,237.0,128.9442138671875,48.119998931884766,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000265.jpg,True,JPEG,RGB,True,4288,2848,37.0,255.0,172.80918884277344,27.427879333496094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000266.jpg,True,JPEG,RGB,True,4288,2848,13.0,255.0,158.4535675048828,14.596993446350098,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000267.jpg,True,JPEG,RGB,True,1024,768,1.0,255.0,202.84986877441406,48.319129943847656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000268.jpg,True,JPEG,RGB,True,2304,1536,0.0,255.0,166.67910766601562,24.74481773376465,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000269.jpg,True,JPEG,RGB,True,4288,2848,16.0,241.0,140.5009307861328,15.493069648742676,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000270.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,167.02993774414062,40.55116653442383,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000271.jpg,True,JPEG,RGB,True,3072,2304,3.0,255.0,179.73370361328125,61.378902435302734,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000272.jpg,True,JPEG,RGB,True,2048,1536,0.0,255.0,158.1289825439453,61.3377571105957,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\000273.jpg,True,JPEG,RGB,True,640,480,0.0,250.0,119.95633697509766,63.898624420166016,False,False,False,
