image_id,pigment_network,negative_network,streaks,milia_like_cysts,globules,lesion_area_ratio,area_bin,n_attributes,no_attributes,many_attributes,tiny_lesion,huge_lesion
001640,1,0,0,0,0,0.06963735679922019,1,1,0,0,0,0
001641,1,0,0,0,0,0.19099673343281298,2,1,0,0,0,0
001642,1,0,0,0,0,0.16585861939248786,2,1,0,0,0,0
001643,0,1,0,0,0,0.04261835106382979,0,1,0,0,0,0
001644,0,0,1,0,1,0.0655674944549398,1,2,0,0,0,0
001645,1,0,0,0,0,0.4829218829119647,4,1,0,0,0,0
001646,0,0,0,0,1,0.040229222074468086,0,1,0,0,0,0
001647,0,0,0,0,0,0.16396713029383245,2,0,1,0,0,0
001648,0,0,0,0,0,0.33844185670531235,3,0,1,0,0,0
001649,1,0,0,0,0,0.07241418684955617,1,1,0,0,0,0
001650,1,0,0,0,0,0.010933843085106382,0,1,0,0,1,0
001651,1,0,0,0,0,0.033218519411370113,0,1,0,0,0,0
001652,1,0,0,0,1,0.2349634281486562,3,2,0,0,0,0
001653,0,0,0,1,0,0.28648686835106385,3,1,0,0,0,0
001654,0,0,0,1,0,0.044802895852549054,0,1,0,0,0,0
001655,1,0,0,0,1,0.18359346742983218,2,2,0,0,0,0
001656,1,0,0,1,0,0.31331125895182294,3,2,0,0,0,0
001657,1,0,0,0,0,0.06885723720905881,1,1,0,0,0,0
001658,0,0,0,0,0,0.019542309936486073,0,0,1,0,1,0
001659,1,0,0,0,0,0.5359864869754575,4,1,0,0,0,1
001660,1,0,0,0,0,0.6165647153501157,4,1,0,0,0,1
001661,0,0,0,0,0,0.19167812646112378,2,0,1,0,0,0
001662,0,0,0,0,0,0.06837610622952885,1,0,1,0,0,0
001663,0,0,0,0,0,0.44290796915690106,4,0,1,0,0,0
001664,0,0,0,0,0,0.10526851316325,1,0,1,0,0,0
001665,0,0,0,0,1,0.08292516072591145,1,1,0,0,0,0
001666,1,0,0,0,0,0.03775413880387389,0,1,0,0,0,0
001667,0,0,0,0,1,0.13175328572591147,2,1,0,0,0,0
001668,1,0,0,0,0,0.15694639417860243,2,1,0,0,0,0
001669,0,0,0,0,0,0.83770751953125,4,0,1,0,0,1
001670,0,0,0,0,0,0.27612845102945965,3,0,1,0,0,0
001671,0,0,0,0,0,0.5232823689778646,4,0,1,0,0,1
001672,1,0,0,0,1,0.47335949720143977,4,2,0,0,0,0
001673,0,0,0,1,1,0.3613325740515783,3,2,0,0,0,0
001674,1,0,1,0,0,0.040195465087890625,0,2,0,0,0,0
001675,1,0,0,0,0,0.13930353717717592,2,1,0,0,0,0
001676,0,0,0,0,1,0.4530814841941551,4,1,0,0,0,0
001677,0,0,0,0,0,0.27166338320131656,3,0,1,0,0,0
001678,0,0,0,0,1,0.10922001026294849,1,1,0,0,0,0
001679,0,0,0,1,0,0.27061414685522045,3,1,0,0,0,0
001680,1,0,0,0,0,0.22750345865885416,3,1,0,0,0,0
001681,0,0,0,0,0,0.3001671395199859,3,0,1,0,0,0
001682,0,0,0,0,0,0.0397974193725893,0,0,1,0,0,0
001683,1,0,0,1,1,0.8741509088386671,4,3,0,1,0,1
001684,1,0,0,0,1,0.3315060697803317,3,2,0,0,0,0
001685,1,0,1,0,0,0.21086940122583686,2,2,0,0,0,0
001686,1,0,0,0,1,0.017921780143607794,0,2,0,0,1,0
001687,1,0,1,0,0,0.08365631103515625,1,2,0,0,0,0
001688,0,0,0,0,0,0.10499954223632812,1,0,1,0,0,0
001689,0,0,0,1,0,0.01593089193704724,0,1,0,0,1,0
001690,1,0,0,1,1,0.4750218448552703,4,3,0,1,0,0
001691,0,0,0,0,0,0.44011518690321183,4,0,1,0,0,0
001692,1,0,0,0,1,0.28891245524088544,3,2,0,0,0,0
001693,1,0,0,0,0,0.20643880208333334,2,1,0,0,0,0
001694,0,0,1,0,1,0.007663632766644306,0,2,0,0,1,0
001695,1,1,0,1,0,0.22948710123697916,3,3,0,1,0,0
001696,1,0,0,0,0,0.20460981460485428,2,1,0,0,0,0
001697,0,0,0,0,0,0.09569266990379051,1,0,1,0,0,0
001698,1,0,0,0,0,0.4953899941902515,4,1,0,0,0,0
001699,0,0,0,0,1,0.22492585358796297,3,1,0,0,0,0
001700,1,0,0,0,0,0.6618032880116661,4,1,0,0,0,1
001701,1,0,0,0,0,0.2508063992881441,3,1,0,0,0,0
001702,1,0,0,0,0,0.16218637537073205,2,1,0,0,0,0
001703,1,1,0,1,0,0.7393900553385416,4,3,0,1,0,1
001704,1,0,0,0,1,0.2808837890625,3,2,0,0,0,0
001705,1,0,0,0,0,0.9476085238986545,4,1,0,0,0,1
001706,1,0,0,1,0,0.17974838537562726,2,2,0,0,0,0
001707,1,0,0,0,0,0.04211851728723404,0,1,0,0,0,0
001708,1,0,0,1,0,0.035324851558569514,0,2,0,0,0,0
001709,1,0,0,1,0,0.4695381090494174,4,2,0,0,0,0
001710,1,0,0,1,0,0.22462427810036895,3,2,0,0,0,0
001711,1,0,0,0,0,0.10115516595137293,1,1,0,0,0,0
001712,0,0,0,0,0,0.07850260416666667,1,0,1,0,0,0
001713,0,0,0,0,0,0.01549603086219185,0,0,1,0,1,0
001714,1,0,1,0,0,0.06443277994791667,1,2,0,0,0,0
001715,1,0,0,0,0,0.16748372395833333,2,1,0,0,0,0
001716,0,0,0,0,1,0.2858509487575955,3,1,0,0,0,0
001717,1,0,0,1,1,0.1298575918686064,2,3,0,1,0,0
001718,0,0,0,0,0,0.23743169139380346,3,0,1,0,0,0
001719,1,0,0,1,1,0.06346928884807673,1,3,0,1,0,0
001720,0,0,0,0,0,0.8085044578269676,4,0,1,0,0,1
001721,1,0,0,1,1,0.32430974175783284,3,3,0,1,0,0
001722,0,0,0,0,0,0.11034853917027504,1,0,1,0,0,0
001723,1,0,0,0,0,0.04868785570916485,0,1,0,0,0,0
001724,0,0,0,0,1,0.3616129557291667,3,1,0,0,0,0
001725,0,0,0,0,0,0.024111742463944322,0,0,1,0,0,0
001726,1,0,0,1,1,0.12200092083408054,2,3,0,1,0,0
001727,0,0,0,1,0,0.22163953295582084,3,1,0,0,0,0
001728,0,0,0,0,0,0.06212201806976354,1,0,1,0,0,0
001729,1,0,0,0,0,0.0907362164336324,1,1,0,0,0,0
001730,1,0,0,1,0,0.1579004923502604,2,2,0,0,0,0
001731,0,0,0,1,1,0.10606782188076472,1,2,0,0,0,0
001732,1,1,0,0,0,0.028626163563829788,0,2,0,0,0,0
001733,0,0,0,0,1,0.011782579787234043,0,1,0,0,1,0
001734,1,0,0,0,0,0.34757359822591144,3,1,0,0,0,0
001735,1,0,0,0,0,0.20081965128580728,2,1,0,0,0,0
001736,1,1,0,0,1,0.5225079507587364,4,3,0,1,0,1
001737,1,0,0,0,0,0.4819466145833333,4,1,0,0,0,0
001738,1,0,0,1,0,0.3837249945796347,3,2,0,0,0,0
001739,1,1,0,0,0,0.3266970760233918,3,2,0,0,0,0
001740,1,0,0,0,0,0.2020803380895544,2,1,0,0,0,0
001741,1,1,0,0,0,0.5096749781202834,4,2,0,0,0,1
001742,1,0,0,0,1,0.0252052963345577,0,2,0,0,0,0
001743,0,0,0,1,0,0.4082026263297872,4,1,0,0,0,0
001744,0,0,0,1,0,0.03263497340425532,0,1,0,0,0,0
001745,1,0,1,0,1,0.4061250578100739,4,3,0,1,0,0
001746,0,0,0,0,0,0.033365885416666664,0,0,1,0,0,0
001747,1,0,1,0,0,0.06838738591916559,1,2,0,0,0,0
001748,1,0,0,1,0,0.041197972074468084,0,2,0,0,0,0
001749,1,0,0,0,0,0.057457682291666666,1,1,0,0,0,0
001750,1,0,0,0,0,0.7632279443720121,4,1,0,0,0,1
001751,1,0,0,0,0,0.19998697916666666,2,1,0,0,0,0
001752,0,0,0,0,0,0.12800880984042554,2,0,1,0,0,0
001753,0,1,0,0,0,0.8597462972005209,4,1,0,0,0,1
001754,1,0,0,0,0,0.313974609375,3,1,0,0,0,0
001755,0,0,0,0,0,0.1465137622974537,2,0,1,0,0,0
001756,1,0,0,1,0,0.03727650262556599,0,2,0,0,0,0
001757,1,0,0,0,0,0.1558508696379485,2,1,0,0,0,0
001758,1,0,0,0,0,0.1058652138493521,1,1,0,0,0,0
001759,0,0,0,0,0,0.02826210304542824,0,0,1,0,0,0
001760,0,0,0,1,0,0.11059940159574468,1,1,0,0,0,0
001761,1,0,0,0,0,0.050346767304628545,1,1,0,0,0,0
001762,1,0,0,0,0,0.10726858068395544,1,1,0,0,0,0
001763,1,0,0,0,1,0.034507391937782995,0,2,0,0,0,0
001764,1,0,0,0,0,0.8842079335759416,4,1,0,0,0,1
001765,0,0,0,1,0,0.0435461223115462,0,1,0,0,0,0
001766,1,0,0,0,0,0.22192764282226562,3,1,0,0,0,0
001767,0,0,1,0,1,0.04059049818250868,0,2,0,0,0,0
001768,0,1,0,0,1,0.33528363907627506,3,2,0,0,0,0
001769,1,0,1,0,1,0.19433962414549535,2,3,0,1,0,0
001770,1,0,0,0,1,0.6126237724513526,4,2,0,0,0,1
001771,1,1,0,0,1,0.6620292663574219,4,3,0,1,0,1
001772,0,0,0,1,0,0.04280917553191489,0,1,0,0,0,0
001773,1,0,0,1,0,0.13037618001302084,2,2,0,0,0,0
001774,1,0,0,0,0,0.9998995463053385,4,1,0,0,0,1
001775,0,0,0,0,0,0.141982421875,2,0,1,0,0,0
001776,0,0,0,0,1,0.5291071291323062,4,1,0,0,0,1
001777,1,0,0,0,0,0.5387051900227865,4,1,0,0,0,1
001778,0,0,0,0,0,0.06928262160073874,1,0,1,0,0,0
001779,1,0,0,0,0,0.17077622477433269,2,1,0,0,0,0
001780,0,0,0,0,0,0.14706293741861978,2,0,1,0,0,0
001781,0,1,0,0,1,0.2066428573043258,2,2,0,0,0,0
001782,1,0,0,1,0,0.0412109375,0,2,0,0,0,0
001783,1,0,0,0,0,0.12542445509925185,2,1,0,0,0,0
001784,1,0,0,0,0,0.6873613680735146,4,1,0,0,0,1
001785,0,0,0,0,1,0.7782214129412616,4,1,0,0,0,1
001786,1,0,0,0,1,0.6021909906914894,4,2,0,0,0,1
001787,1,1,0,0,0,0.043780723314606744,0,2,0,0,0,0
001788,0,0,0,0,0,0.10674267545794047,1,0,1,0,0,0
001789,0,0,0,0,1,0.030801225640240792,0,1,0,0,0,0
001790,0,0,0,0,1,0.10328773215964988,1,1,0,0,0,0
001791,1,0,0,0,0,0.6715943249311893,4,1,0,0,0,1
001792,0,0,0,0,1,0.004492547794734194,0,1,0,0,1,0
001793,1,0,0,1,0,0.3956947326660156,4,2,0,0,0,0
001794,1,0,0,1,1,0.3739158609136399,3,3,0,1,0,0
001795,1,0,0,0,0,0.07269822433653363,1,1,0,0,0,0
001796,0,0,0,1,0,0.15080769856770834,2,1,0,0,0,0
001797,1,0,0,0,0,0.14679361979166666,2,1,0,0,0,0
001798,0,0,0,0,1,0.1538978859230324,2,1,0,0,0,0
001799,0,0,0,0,0,0.5278176513142642,4,0,1,0,0,1
001800,1,0,0,1,0,0.2755633991429446,3,2,0,0,0,0
001801,0,0,0,0,0,0.5747030188768237,4,0,1,0,0,1
001802,1,0,0,1,1,0.025963084201534464,0,3,0,1,0,0
001803,0,0,0,0,1,0.04389317830403646,0,1,0,0,0,0
001804,1,0,0,0,0,0.2821669859359615,3,1,0,0,0,0
001805,0,0,0,0,0,0.025094796608764413,0,0,1,0,0,0
001806,1,0,0,1,0,0.05224408273340584,1,2,0,0,0,0
001807,0,0,0,1,0,0.6399343805026833,4,1,0,0,0,1
001808,0,0,0,0,0,0.3989512125651042,4,0,1,0,0,0
001809,1,0,0,0,0,0.5380246812979864,4,1,0,0,0,1
001810,1,0,0,1,1,0.1827817350776232,2,3,0,1,0,0
001811,0,0,0,0,0,0.05453091755319149,1,0,1,0,0,0
001812,0,0,0,0,0,0.2789616206861448,3,0,1,0,0,0
001813,1,0,0,1,0,0.009226165520711052,0,2,0,0,1,0
001814,0,0,0,0,1,0.02866021782764548,0,1,0,0,0,0
001815,0,0,0,0,0,0.0985393815246101,1,0,1,0,0,0
001816,0,0,0,0,0,0.05342859744465873,1,0,1,0,0,0
001817,1,0,0,1,1,0.41872561419451676,4,3,0,1,0,0
001818,1,0,0,0,0,0.016415038165748394,0,1,0,0,1,0
001819,1,0,0,0,1,0.07098269574868295,1,2,0,0,0,0
001820,1,0,0,1,0,0.6418465089748224,4,2,0,0,0,1
001821,0,0,0,1,0,0.26260198048829914,3,1,0,0,0,0
001822,1,0,0,0,1,0.12008483321578414,2,2,0,0,0,0
001823,1,0,0,0,0,0.6967912433999082,4,1,0,0,0,1
001824,1,0,0,0,0,0.2687769434669751,3,1,0,0,0,0
001825,1,0,0,0,0,0.24908948419279522,3,1,0,0,0,0
001826,0,0,0,1,0,0.10887781778971355,1,1,0,0,0,0
001827,1,0,0,0,0,0.14660345286612464,2,1,0,0,0,0
001828,1,0,0,0,0,0.024401346842447918,0,1,0,0,0,0
001829,1,0,0,0,1,0.05270964567960758,1,2,0,0,0,0
001830,1,0,0,0,0,0.25633392277160416,3,1,0,0,0,0
001831,1,0,0,0,1,0.40863622338079714,4,2,0,0,0,0
001832,1,0,0,0,0,0.10276947440965556,1,1,0,0,0,0
001833,0,1,1,0,1,0.0373297279840265,0,3,0,1,0,0
001834,0,0,0,1,0,0.16296476063829787,2,1,0,0,0,0
001835,0,0,1,0,1,0.07423655192057292,1,2,0,0,0,0
001836,0,0,0,1,0,0.06066655585106383,1,1,0,0,0,0
001837,1,0,0,0,0,0.3356590270996094,3,1,0,0,0,0
001838,0,0,0,0,0,0.2915153503417969,3,0,1,0,0,0
001839,1,0,0,0,1,0.05917898328756498,1,2,0,0,0,0
001840,1,0,0,0,0,0.19183985392252603,2,1,0,0,0,0
001841,1,0,0,1,0,0.5600115458170573,4,2,0,0,0,1
001842,1,0,0,0,1,0.4079786893676724,4,2,0,0,0,0
001843,0,0,0,0,0,0.0149453125,0,0,1,0,1,0
001844,1,0,0,0,1,0.1210467020670573,2,2,0,0,0,0
001845,0,0,0,0,0,0.24140426837896192,3,0,1,0,0,0
001846,0,0,0,0,0,0.1635800114384404,2,0,1,0,0,0
001847,1,0,0,0,0,0.09944010416666667,1,1,0,0,0,0
001848,1,0,0,1,0,0.03584356028721559,0,2,0,0,0,0
001849,0,0,0,0,0,0.052332005332997394,1,0,1,0,0,0
001850,1,0,0,0,1,0.4210934109157986,4,2,0,0,0,0
001851,1,0,0,0,0,0.17775994760018807,2,1,0,0,0,0
001852,1,0,0,0,0,0.05639562458074795,1,1,0,0,0,0
001853,1,0,0,0,0,0.06924085771276596,1,1,0,0,0,0
001854,1,0,0,0,1,0.13083031695132782,2,2,0,0,0,0
001855,1,0,0,1,1,0.06906651346163657,1,3,0,1,0,0
001856,1,1,0,1,0,0.5015474955240885,4,3,0,1,0,1
001857,0,0,0,0,0,0.0356325760156381,0,0,1,0,0,0
001858,0,0,0,0,0,0.048053491321482476,0,0,1,0,0,0
001859,1,0,0,0,0,0.0419413368113785,0,1,0,0,0,0
001860,1,1,0,0,0,0.6508395421901454,4,2,0,0,0,1
001861,1,0,0,0,0,0.13868077596028647,2,1,0,0,0,0
001862,1,0,0,0,1,0.2677491243220558,3,2,0,0,0,0
001863,0,0,0,0,0,0.37271687093786987,3,0,1,0,0,0
001864,1,0,0,1,1,0.4299877321593141,4,3,0,1,0,0
001865,1,1,0,1,1,0.473400358920775,4,4,0,1,0,0
001866,0,0,1,0,1,0.054597077546296294,1,2,0,0,0,0
001867,1,0,0,1,0,0.33333559389467593,3,2,0,0,0,0
001868,1,0,0,0,0,0.4611906034695633,4,1,0,0,0,0
001869,1,0,0,1,0,0.022794701440130807,0,2,0,0,0,0
001870,0,0,0,0,1,0.268154296875,3,1,0,0,0,0
001871,1,0,0,1,0,0.040542738161370113,0,2,0,0,0,0
001872,0,1,0,1,0,0.06506515957446808,1,2,0,0,0,0
001873,1,0,0,0,0,0.30902989705403644,3,1,0,0,0,0
001874,0,0,0,0,0,0.10281924755764718,1,0,1,0,0,0
001875,1,0,0,0,0,0.3171247923392168,3,1,0,0,0,0
001876,0,0,0,0,0,0.030772708365086623,0,0,1,0,0,0
001877,1,0,0,1,0,0.23573590275169323,3,2,0,0,0,0
001878,1,0,0,0,0,0.18728227968569156,2,1,0,0,0,0
001879,1,0,0,1,0,0.04870960771276596,0,2,0,0,0,0
001880,1,0,0,0,0,0.39366536458333334,4,1,0,0,0,0
001881,0,0,0,0,0,0.1433492589879919,2,0,1,0,0,0
001882,1,0,0,0,0,0.16199239095052084,2,1,0,0,0,0
001883,0,1,0,0,0,0.0324985039893617,0,1,0,0,0,0
001884,1,1,0,0,0,0.06997071131351669,1,2,0,0,0,0
001885,1,0,0,0,0,0.6826940297926352,4,1,0,0,0,1
001886,0,0,0,0,0,0.5227609500924913,4,0,1,0,0,1
001887,1,0,0,0,0,0.01582250702247191,0,1,0,0,1,0
001888,1,0,0,0,1,0.01541227059101112,0,2,0,0,1,0
001889,1,0,1,1,0,0.33555109405575745,3,3,0,1,0,0
001890,1,0,0,0,0,0.16460528076971528,2,1,0,0,0,0
001891,1,0,0,0,0,0.12398265868690257,2,1,0,0,0,0
001892,0,0,0,0,0,0.12772623697916666,2,0,1,0,0,0
001893,1,0,0,0,1,0.15173848470052084,2,2,0,0,0,0
001894,1,0,0,0,0,0.12877559661865234,2,1,0,0,0,0
001895,0,0,0,0,0,0.4085197448730469,4,0,1,0,0,0
001896,1,0,0,0,0,0.13660430908203125,2,1,0,0,0,0
001897,1,0,0,0,0,0.09708239875062888,1,1,0,0,0,0
001898,1,1,0,0,1,0.8548735770137489,4,3,0,1,0,1
001899,0,0,0,0,1,0.031505584716796875,0,1,0,0,0,0
001900,0,0,0,0,0,0.22247395833333333,3,0,1,0,0,0
001901,1,0,1,0,1,0.4293721516927083,4,3,0,1,0,0
001902,0,0,0,0,0,0.31547382901818877,3,0,1,0,0,0
001903,1,0,0,1,0,0.05657271589191232,1,2,0,0,0,0
001904,1,0,0,0,0,0.848420282369146,4,1,0,0,0,1
001905,0,0,0,0,0,0.09555680875745359,1,0,1,0,0,0
001906,0,0,0,0,1,0.008244116714531275,0,1,0,0,1,0
001907,0,1,0,0,1,0.2583885192871094,3,2,0,0,0,0
001908,1,0,0,0,0,0.22781575520833333,3,1,0,0,0,0
001909,1,0,0,0,0,0.27922453703703703,3,1,0,0,0,0
001910,1,0,0,0,1,0.28966522216796875,3,2,0,0,0,0
001911,1,0,0,0,0,0.6798402868318123,4,1,0,0,0,1
001912,1,0,0,0,0,0.19910331397514217,2,1,0,0,0,0
001913,1,0,0,0,0,0.15870442708333332,2,1,0,0,0,0
001914,1,0,0,0,0,0.08355535239361703,1,1,0,0,0,0
001915,1,0,0,1,0,0.38857382315176503,3,2,0,0,0,0
001916,0,0,0,0,1,0.178564453125,2,1,0,0,0,0
001917,1,0,0,0,1,0.07026429521276596,1,2,0,0,0,0
001918,0,0,0,0,0,0.1307729042637934,2,0,1,0,0,0
001919,1,0,0,0,1,0.2599220275878906,3,2,0,0,0,0
001920,1,0,0,1,0,0.11488816451450612,1,2,0,0,0,0
001921,0,0,1,0,1,0.086982421875,1,2,0,0,0,0
001922,1,0,0,1,0,0.14743519134764005,2,2,0,0,0,0
001923,0,0,0,0,0,0.0189056396484375,0,0,1,0,1,0
001924,0,0,0,0,0,0.18688929521276595,2,0,1,0,0,0
001925,1,1,0,1,0,0.45988126323264295,4,3,0,1,0,0
001926,0,0,0,0,0,0.28873118647822626,3,0,1,0,0,0
001927,1,0,0,0,0,0.09266182801756666,1,1,0,0,0,0
001928,0,0,0,1,0,0.12263997395833333,2,1,0,0,0,0
001929,1,0,0,1,0,0.26297632853190106,3,2,0,0,0,0
001930,1,0,1,0,0,0.051607626455801504,1,2,0,0,0,0
001931,1,0,0,1,0,0.05411856186064062,1,2,0,0,0,0
001932,1,0,0,0,0,0.07700955426251446,1,1,0,0,0,0
001933,1,0,1,0,0,0.38522298657889625,3,2,0,0,0,0
001934,0,0,0,0,0,0.032265621724593324,0,0,1,0,0,0
001935,0,0,1,0,0,0.05008061726888021,0,1,0,0,0,0
001936,0,0,0,0,1,0.0934130350748698,1,1,0,0,0,0
001937,0,0,0,0,0,0.47001077430102856,4,0,1,0,0,0
001938,1,0,0,0,0,0.036967468005827606,0,1,0,0,0,0
001939,1,0,0,0,1,0.4251728764286748,4,2,0,0,0,0
001940,1,0,0,0,1,0.2477146216311285,3,2,0,0,0,0
001941,0,0,0,1,0,0.08863664099899218,1,1,0,0,0,0
001942,1,0,0,0,0,0.2101169781254527,2,1,0,0,0,0
001943,0,0,0,0,0,0.09561953871451159,1,0,1,0,0,0
001944,1,0,0,0,0,0.030009685377536476,0,1,0,0,0,0
001945,1,0,0,0,0,0.01812831143614791,0,1,0,0,1,0
001946,1,0,0,0,1,0.307333984375,3,2,0,0,0,0
001947,0,0,0,0,1,0.04697350785573537,0,1,0,0,0,0
001948,1,0,0,1,0,0.047007242838541664,0,2,0,0,0,0
001949,1,0,0,1,0,0.04932413563829787,0,2,0,0,0,0
001950,0,0,0,0,1,0.7970189584520582,4,1,0,0,0,1
001951,0,0,0,0,0,0.06544876098632812,1,0,1,0,0,0
001952,1,0,0,1,1,0.09683726728723405,1,3,0,1,0,0
001953,1,1,0,0,1,0.24175797872340427,3,3,0,1,0,0
001954,0,0,0,0,0,0.19986360854095775,2,0,1,0,0,0
001955,1,0,0,0,0,0.1046555500794412,1,1,0,0,0,0
001956,0,0,0,0,0,0.05692057291666667,1,0,1,0,0,0
001957,1,0,0,0,1,0.8941930135091146,4,2,0,0,0,1
001958,0,0,0,0,0,0.48607550926022974,4,0,1,0,0,0
001959,1,0,1,0,0,0.26678247124021265,3,2,0,0,0,0
001960,0,0,0,0,1,0.15671539306640625,2,1,0,0,0,0
001961,1,0,0,0,0,0.08942122232473347,1,1,0,0,0,0
001962,0,0,0,0,0,0.14561848958333334,2,0,1,0,0,0
001963,0,0,0,0,1,0.15371322631835938,2,1,0,0,0,0
001964,1,0,0,0,0,0.3738218534372173,3,1,0,0,0,0
001965,0,1,0,1,0,0.38337565104166665,3,2,0,0,0,0
001966,0,0,0,1,0,0.035803903938373634,0,1,0,0,0,0
001967,1,1,0,0,0,0.05196326238365755,1,2,0,0,0,0
001968,0,0,0,0,0,0.0723347360808318,1,0,1,0,0,0
001969,1,0,0,0,0,0.10684114539661245,1,1,0,0,0,0
001970,0,0,0,0,0,0.04006901931170423,0,0,1,0,0,0
001971,1,0,0,0,0,0.48379328337771477,4,1,0,0,0,0
001972,1,0,0,0,0,0.042415618896484375,0,1,0,0,0,0
001973,0,0,0,0,0,0.02849468085106383,0,0,1,0,0,0
001974,1,0,0,0,0,0.614619140625,4,1,0,0,0,1
001975,1,0,0,0,0,0.06212994457042076,1,1,0,0,0,0
001976,1,0,1,1,0,0.41310373942057294,4,3,0,1,0,0
001977,1,0,0,0,1,0.029951448793764466,0,2,0,0,0,0
001978,1,1,0,0,0,0.5053761800130209,4,2,0,0,0,1
001979,1,0,0,0,1,0.18777197378653068,2,2,0,0,0,0
001980,1,0,1,0,1,0.24921290079752603,3,3,0,1,0,0
001981,1,0,0,0,0,0.2043359375,2,1,0,0,0,0
001982,0,0,0,0,0,0.09076695478723404,1,0,1,0,0,0
001983,1,0,0,0,0,0.4127154591424534,4,1,0,0,0,0
001984,0,0,0,0,0,0.0748996576777168,1,0,1,0,0,0
001985,1,0,1,0,0,0.0437082361291956,0,2,0,0,0,0
001986,1,0,0,1,0,0.5284538672071525,4,2,0,0,0,1
001987,1,0,1,0,0,0.37066080729166667,3,2,0,0,0,0
001988,1,0,0,0,0,0.32861285739474827,3,1,0,0,0,0
001989,1,0,0,0,0,0.20555877685546875,2,1,0,0,0,0
001990,0,0,0,0,0,0.31481456612653025,3,0,1,0,0,0
001991,1,0,0,0,0,0.3805947647136423,3,1,0,0,0,0
001992,1,0,0,0,0,0.18966166178385416,2,1,0,0,0,0
001993,1,0,0,0,1,0.08427937825520833,1,2,0,0,0,0
001994,0,0,0,1,0,0.015215901706355861,0,1,0,0,1,0
001995,0,1,0,0,0,0.05512364705403646,1,1,0,0,0,0
001996,0,0,0,1,0,0.11202341195182794,1,1,0,0,0,0
001997,0,0,0,1,1,0.12894058227539062,2,2,0,0,0,0
001998,1,0,0,0,0,0.3844617207845052,3,1,0,0,0,0
001999,1,0,0,0,0,0.02967436835106383,0,1,0,0,0,0
002000,1,0,0,0,0,0.8705088297526041,4,1,0,0,0,1
002001,1,0,0,0,0,0.09065341279529518,1,1,0,0,0,0
002002,1,0,0,0,0,0.01639275532450109,0,1,0,0,1,0
002003,1,1,0,0,0,0.2381938665378533,3,2,0,0,0,0
002004,1,0,0,1,0,0.17048223121230807,2,2,0,0,0,0
002005,0,0,0,1,0,0.30386832079070936,3,1,0,0,0,0
002006,1,0,0,0,1,0.046490987141927086,0,2,0,0,0,0
002007,1,0,0,0,0,0.49503462399802434,4,1,0,0,0,0
002008,0,0,0,0,1,0.09879811604817708,1,1,0,0,0,0
002009,1,0,0,0,0,0.4789083380493189,4,1,0,0,0,0
002010,1,0,0,0,0,0.4993359375,4,1,0,0,0,0
002011,1,0,1,0,0,0.4710499664075481,4,2,0,0,0,0
002012,1,0,0,0,1,0.11269887288411458,1,2,0,0,0,0
002013,1,0,0,0,1,0.47617998979328335,4,2,0,0,0,0
002014,0,0,0,0,0,0.2614691558101651,3,0,1,0,0,0
002015,0,0,0,0,0,0.3345892607276119,3,0,1,0,0,0
002016,1,0,0,0,0,0.044437666223404254,0,1,0,0,0,0
002017,0,0,0,0,0,0.024551302039661244,0,0,1,0,0,0
002018,1,0,0,0,0,0.8290278116861979,4,1,0,0,0,1
002019,1,1,0,0,0,0.3449916892317263,3,2,0,0,0,0
002020,1,0,0,0,1,0.381183018421829,3,2,0,0,0,0
002021,0,0,0,0,0,0.7235603222200785,4,0,1,0,0,1
002022,0,0,0,0,0,0.3899688720703125,4,0,1,0,0,0
002023,1,0,0,0,0,0.14915190550005267,2,1,0,0,0,0
002024,1,0,0,0,0,0.9089978994640011,4,1,0,0,0,1
002025,1,0,0,0,0,0.5744620429144965,4,1,0,0,0,1
002026,0,0,0,1,0,0.06231267855320886,1,1,0,0,0,0
002027,1,0,0,0,0,0.18868538185402198,2,1,0,0,0,0
002028,1,0,0,0,0,0.3723246910391797,3,1,0,0,0,0
002029,0,0,0,1,0,0.21865738787627872,3,1,0,0,0,0
002030,0,1,0,1,1,0.6798774311632851,4,3,0,1,0,1
002031,1,0,0,0,0,0.2045745849609375,2,1,0,0,0,0
002032,1,0,0,0,0,0.45573784958839886,4,1,0,0,0,0
002033,0,0,0,0,0,0.08755370396615436,1,0,1,0,0,0
002034,0,0,0,0,0,0.019690159574468086,0,0,1,0,1,0
002035,1,0,0,1,0,0.155200222570422,2,2,0,0,0,0
002036,1,0,0,0,0,0.2716629122925133,3,1,0,0,0,0
002037,1,0,0,0,0,0.15974283854166665,2,1,0,0,0,0
002038,1,0,0,0,0,0.34684365354938274,3,1,0,0,0,0
002039,0,0,0,1,0,0.46549896427787535,4,1,0,0,0,0
002040,1,0,0,0,0,0.2722312256854148,3,1,0,0,0,0
002041,1,0,0,0,0,0.23557198518741873,3,1,0,0,0,0
002042,1,0,0,0,0,0.2411184310913086,3,1,0,0,0,0
002043,0,0,0,0,0,0.1804400246834647,2,0,1,0,0,0
002044,1,0,0,0,0,0.1240373579783666,2,1,0,0,0,0
002045,1,0,0,0,0,0.14485677083333334,2,1,0,0,0,0
002046,1,0,0,0,0,0.22344314742758323,3,1,0,0,0,0
002047,1,0,0,0,0,0.028177579243977863,0,1,0,0,0,0
002048,0,0,0,0,1,0.05501811835106383,1,1,0,0,0,0
002049,0,0,0,1,0,0.3769651342321325,3,1,0,0,0,0
