image_id,task1_image_path,task1_mask_path,pigment_network_mask,negative_network_mask,streaks_mask,milia_like_cysts_mask,globules_mask
000069,Task1_Segmentation/images/000069.jpg,Task1_Segmentation/masks/000069_segmentation.png,Task2_Attributes/masks/pigment_network/000069_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000069_attribute_negative_network.png,Task2_Attributes/masks/streaks/000069_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000069_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000069_attribute_globules.png
000070,Task1_Segmentation/images/000070.jpg,Task1_Segmentation/masks/000070_segmentation.png,Task2_Attributes/masks/pigment_network/000070_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000070_attribute_negative_network.png,Task2_Attributes/masks/streaks/000070_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000070_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000070_attribute_globules.png
000071,Task1_Segmentation/images/000071.jpg,Task1_Segmentation/masks/000071_segmentation.png,Task2_Attributes/masks/pigment_network/000071_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000071_attribute_negative_network.png,Task2_Attributes/masks/streaks/000071_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000071_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000071_attribute_globules.png
000072,Task1_Segmentation/images/000072.jpg,Task1_Segmentation/masks/000072_segmentation.png,Task2_Attributes/masks/pigment_network/000072_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000072_attribute_negative_network.png,Task2_Attributes/masks/streaks/000072_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000072_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000072_attribute_globules.png
000073,Task1_Segmentation/images/000073.jpg,Task1_Segmentation/masks/000073_segmentation.png,Task2_Attributes/masks/pigment_network/000073_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000073_attribute_negative_network.png,Task2_Attributes/masks/streaks/000073_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000073_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000073_attribute_globules.png
000074,Task1_Segmentation/images/000074.jpg,Task1_Segmentation/masks/000074_segmentation.png,Task2_Attributes/masks/pigment_network/000074_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000074_attribute_negative_network.png,Task2_Attributes/masks/streaks/000074_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000074_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000074_attribute_globules.png
000075,Task1_Segmentation/images/000075.jpg,Task1_Segmentation/masks/000075_segmentation.png,Task2_Attributes/masks/pigment_network/000075_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000075_attribute_negative_network.png,Task2_Attributes/masks/streaks/000075_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000075_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000075_attribute_globules.png
000076,Task1_Segmentation/images/000076.jpg,Task1_Segmentation/masks/000076_segmentation.png,Task2_Attributes/masks/pigment_network/000076_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000076_attribute_negative_network.png,Task2_Attributes/masks/streaks/000076_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000076_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000076_attribute_globules.png
000077,Task1_Segmentation/images/000077.jpg,Task1_Segmentation/masks/000077_segmentation.png,Task2_Attributes/masks/pigment_network/000077_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000077_attribute_negative_network.png,Task2_Attributes/masks/streaks/000077_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000077_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000077_attribute_globules.png
000078,Task1_Segmentation/images/000078.jpg,Task1_Segmentation/masks/000078_segmentation.png,Task2_Attributes/masks/pigment_network/000078_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000078_attribute_negative_network.png,Task2_Attributes/masks/streaks/000078_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000078_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000078_attribute_globules.png
000079,Task1_Segmentation/images/000079.jpg,Task1_Segmentation/masks/000079_segmentation.png,Task2_Attributes/masks/pigment_network/000079_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000079_attribute_negative_network.png,Task2_Attributes/masks/streaks/000079_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000079_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000079_attribute_globules.png
000080,Task1_Segmentation/images/000080.jpg,Task1_Segmentation/masks/000080_segmentation.png,Task2_Attributes/masks/pigment_network/000080_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000080_attribute_negative_network.png,Task2_Attributes/masks/streaks/000080_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000080_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000080_attribute_globules.png
000081,Task1_Segmentation/images/000081.jpg,Task1_Segmentation/masks/000081_segmentation.png,Task2_Attributes/masks/pigment_network/000081_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000081_attribute_negative_network.png,Task2_Attributes/masks/streaks/000081_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000081_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000081_attribute_globules.png
000082,Task1_Segmentation/images/000082.jpg,Task1_Segmentation/masks/000082_segmentation.png,Task2_Attributes/masks/pigment_network/000082_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000082_attribute_negative_network.png,Task2_Attributes/masks/streaks/000082_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000082_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000082_attribute_globules.png
000083,Task1_Segmentation/images/000083.jpg,Task1_Segmentation/masks/000083_segmentation.png,Task2_Attributes/masks/pigment_network/000083_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000083_attribute_negative_network.png,Task2_Attributes/masks/streaks/000083_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000083_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000083_attribute_globules.png
000084,Task1_Segmentation/images/000084.jpg,Task1_Segmentation/masks/000084_segmentation.png,Task2_Attributes/masks/pigment_network/000084_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000084_attribute_negative_network.png,Task2_Attributes/masks/streaks/000084_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000084_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000084_attribute_globules.png
000085,Task1_Segmentation/images/000085.jpg,Task1_Segmentation/masks/000085_segmentation.png,Task2_Attributes/masks/pigment_network/000085_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000085_attribute_negative_network.png,Task2_Attributes/masks/streaks/000085_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000085_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000085_attribute_globules.png
000086,Task1_Segmentation/images/000086.jpg,Task1_Segmentation/masks/000086_segmentation.png,Task2_Attributes/masks/pigment_network/000086_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000086_attribute_negative_network.png,Task2_Attributes/masks/streaks/000086_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000086_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000086_attribute_globules.png
000087,Task1_Segmentation/images/000087.jpg,Task1_Segmentation/masks/000087_segmentation.png,Task2_Attributes/masks/pigment_network/000087_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000087_attribute_negative_network.png,Task2_Attributes/masks/streaks/000087_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000087_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000087_attribute_globules.png
000088,Task1_Segmentation/images/000088.jpg,Task1_Segmentation/masks/000088_segmentation.png,Task2_Attributes/masks/pigment_network/000088_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000088_attribute_negative_network.png,Task2_Attributes/masks/streaks/000088_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000088_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000088_attribute_globules.png
000089,Task1_Segmentation/images/000089.jpg,Task1_Segmentation/masks/000089_segmentation.png,Task2_Attributes/masks/pigment_network/000089_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000089_attribute_negative_network.png,Task2_Attributes/masks/streaks/000089_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000089_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000089_attribute_globules.png
000090,Task1_Segmentation/images/000090.jpg,Task1_Segmentation/masks/000090_segmentation.png,Task2_Attributes/masks/pigment_network/000090_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000090_attribute_negative_network.png,Task2_Attributes/masks/streaks/000090_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000090_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000090_attribute_globules.png
000091,Task1_Segmentation/images/000091.jpg,Task1_Segmentation/masks/000091_segmentation.png,Task2_Attributes/masks/pigment_network/000091_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000091_attribute_negative_network.png,Task2_Attributes/masks/streaks/000091_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000091_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000091_attribute_globules.png
000092,Task1_Segmentation/images/000092.jpg,Task1_Segmentation/masks/000092_segmentation.png,Task2_Attributes/masks/pigment_network/000092_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000092_attribute_negative_network.png,Task2_Attributes/masks/streaks/000092_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000092_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000092_attribute_globules.png
000093,Task1_Segmentation/images/000093.jpg,Task1_Segmentation/masks/000093_segmentation.png,Task2_Attributes/masks/pigment_network/000093_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000093_attribute_negative_network.png,Task2_Attributes/masks/streaks/000093_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000093_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000093_attribute_globules.png
000094,Task1_Segmentation/images/000094.jpg,Task1_Segmentation/masks/000094_segmentation.png,Task2_Attributes/masks/pigment_network/000094_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000094_attribute_negative_network.png,Task2_Attributes/masks/streaks/000094_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000094_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000094_attribute_globules.png
000095,Task1_Segmentation/images/000095.jpg,Task1_Segmentation/masks/000095_segmentation.png,Task2_Attributes/masks/pigment_network/000095_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000095_attribute_negative_network.png,Task2_Attributes/masks/streaks/000095_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000095_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000095_attribute_globules.png
000096,Task1_Segmentation/images/000096.jpg,Task1_Segmentation/masks/000096_segmentation.png,Task2_Attributes/masks/pigment_network/000096_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000096_attribute_negative_network.png,Task2_Attributes/masks/streaks/000096_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000096_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000096_attribute_globules.png
000097,Task1_Segmentation/images/000097.jpg,Task1_Segmentation/masks/000097_segmentation.png,Task2_Attributes/masks/pigment_network/000097_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000097_attribute_negative_network.png,Task2_Attributes/masks/streaks/000097_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000097_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000097_attribute_globules.png
000098,Task1_Segmentation/images/000098.jpg,Task1_Segmentation/masks/000098_segmentation.png,Task2_Attributes/masks/pigment_network/000098_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000098_attribute_negative_network.png,Task2_Attributes/masks/streaks/000098_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000098_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000098_attribute_globules.png
000099,Task1_Segmentation/images/000099.jpg,Task1_Segmentation/masks/000099_segmentation.png,Task2_Attributes/masks/pigment_network/000099_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000099_attribute_negative_network.png,Task2_Attributes/masks/streaks/000099_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000099_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000099_attribute_globules.png
000100,Task1_Segmentation/images/000100.jpg,Task1_Segmentation/masks/000100_segmentation.png,Task2_Attributes/masks/pigment_network/000100_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000100_attribute_negative_network.png,Task2_Attributes/masks/streaks/000100_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000100_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000100_attribute_globules.png
000101,Task1_Segmentation/images/000101.jpg,Task1_Segmentation/masks/000101_segmentation.png,Task2_Attributes/masks/pigment_network/000101_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/000101_attribute_negative_network.png,Task2_Attributes/masks/streaks/000101_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/000101_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/000101_attribute_globules.png
